store_id,cat_id,state_id,week_start,units,avg_price,snap_days,event_days,units_lag1,units_lag2,units_lag3,units_lag4,units_lag52
CA_3,HOUSEHOLD,CA,2014-05-05,10229,5.441849,6,2,11014.0,10852.0,10444.0,11079.0,10993.0
CA_3,HOUSEHOLD,CA,2014-05-12,10739,5.434459,0,0,10229.0,11014.0,10852.0,10444.0,11530.0
CA_3,HOUSEHOLD,CA,2014-05-19,9955,5.4271502,0,0,10739.0,10229.0,11014.0,10852.0,10706.0
CA_3,HOUSEHOLD,CA,2014-05-26,10921,5.42195,1,1,9955.0,10739.0,10229.0,11014.0,11302.0
CA_3,HOUSEHOLD,CA,2014-06-02,11322,5.424427,7,1,10921.0,9955.0,10739.0,10229.0,11556.0
CA_3,HOUSEHOLD,CA,2014-06-09,10420,5.421012,2,1,11322.0,10921.0,9955.0,10739.0,11086.0
CA_3,HOUSEHOLD,CA,2014-06-16,11335,5.4319296,0,0,10420.0,11322.0,10921.0,9955.0,11667.0
CA_3,HOUSEHOLD,CA,2014-06-23,10910,5.4323034,0,1,11335.0,10420.0,11322.0,10921.0,10804.0
CA_3,HOUSEHOLD,CA,2014-06-30,11772,5.4255776,6,1,10910.0,11335.0,10420.0,11322.0,11814.0
CA_3,HOUSEHOLD,CA,2014-07-07,11679,5.425908,4,0,11772.0,10910.0,11335.0,10420.0,12043.0
CA_3,HOUSEHOLD,CA,2014-07-14,11550,5.424329,0,0,11679.0,11772.0,10910.0,11335.0,11804.0
CA_3,HOUSEHOLD,CA,2014-07-21,12102,5.4168625,0,0,11550.0,11679.0,11772.0,10910.0,11492.0
CA_3,HOUSEHOLD,CA,2014-07-28,12499,5.4098687,3,1,12102.0,11550.0,11679.0,11772.0,10970.0
CA_3,HOUSEHOLD,CA,2014-08-04,12402,5.400246,7,0,12499.0,12102.0,11550.0,11679.0,12141.0
CA_3,HOUSEHOLD,CA,2014-08-11,12285,5.400107,0,0,12402.0,12499.0,12102.0,11550.0,11559.0
CA_3,HOUSEHOLD,CA,2014-08-18,13403,5.399947,0,0,12285.0,12402.0,12499.0,12102.0,11965.0
CA_3,HOUSEHOLD,CA,2014-08-25,11828,5.397015,0,0,13403.0,12285.0,12402.0,12499.0,11639.0
CA_3,HOUSEHOLD,CA,2014-09-01,12863,5.396515,7,1,11828.0,13403.0,12285.0,12402.0,12567.0
CA_3,HOUSEHOLD,CA,2014-09-08,11815,5.4016085,3,0,12863.0,11828.0,13403.0,12285.0,11966.0
CA_3,HOUSEHOLD,CA,2014-09-15,12205,5.4064307,0,0,11815.0,12863.0,11828.0,13403.0,12974.0
CA_3,HOUSEHOLD,CA,2014-09-22,12253,5.403783,0,0,12205.0,11815.0,12863.0,11828.0,11736.0
CA_3,HOUSEHOLD,CA,2014-09-29,12881,5.4112105,5,1,12253.0,12205.0,11815.0,12863.0,12559.0
CA_3,HOUSEHOLD,CA,2014-10-06,12107,5.420111,5,0,12881.0,12253.0,12205.0,11815.0,11536.0
CA_3,HOUSEHOLD,CA,2014-10-13,11848,5.4188614,0,1,12107.0,12881.0,12253.0,12205.0,11514.0
CA_3,HOUSEHOLD,CA,2014-10-20,11175,5.4121165,0,0,11848.0,12107.0,12881.0,12253.0,11263.0
CA_3,HOUSEHOLD,CA,2014-10-27,10573,5.4067693,2,1,11175.0,11848.0,12107.0,12881.0,11330.0
CA_3,HOUSEHOLD,CA,2014-11-03,11985,5.406939,7,0,10573.0,11175.0,11848.0,12107.0,10970.0
CA_3,HOUSEHOLD,CA,2014-11-10,10498,5.4083734,1,1,11985.0,10573.0,11175.0,11848.0,10792.0
CA_3,HOUSEHOLD,CA,2014-11-17,10971,5.407876,0,0,10498.0,11985.0,10573.0,11175.0,10152.0
CA_3,HOUSEHOLD,CA,2014-11-24,9858,5.40809,0,1,10971.0,10498.0,11985.0,10573.0,9434.0
CA_3,HOUSEHOLD,CA,2014-12-01,11060,5.4062653,7,0,9858.0,10971.0,10498.0,11985.0,10304.0
CA_3,HOUSEHOLD,CA,2014-12-08,9440,5.4051666,3,0,11060.0,9858.0,10971.0,10498.0,9499.0
CA_3,HOUSEHOLD,CA,2014-12-15,8808,5.400352,0,0,9440.0,11060.0,9858.0,10971.0,9260.0
CA_3,HOUSEHOLD,CA,2014-12-22,8480,5.389933,0,2,8808.0,9440.0,11060.0,9858.0,8510.0
CA_3,HOUSEHOLD,CA,2014-12-29,10079,5.3857994,4,1,8480.0,8808.0,9440.0,11060.0,9671.0
CA_3,HOUSEHOLD,CA,2015-01-05,9265,5.3894615,6,1,10079.0,8480.0,8808.0,9440.0,9768.0
CA_3,HOUSEHOLD,CA,2015-01-12,10238,5.3920608,0,0,9265.0,10079.0,8480.0,8808.0,9599.0
CA_3,HOUSEHOLD,CA,2015-01-19,11232,5.395555,0,1,10238.0,9265.0,10079.0,8480.0,10222.0
CA_3,HOUSEHOLD,CA,2015-01-26,10782,5.3969407,1,1,11232.0,10238.0,9265.0,10079.0,9294.0
CA_3,HOUSEHOLD,CA,2015-02-02,12303,5.40118,7,0,10782.0,11232.0,10238.0,9265.0,10853.0
CA_3,HOUSEHOLD,CA,2015-02-09,11639,5.4020705,2,1,12303.0,10782.0,11232.0,10238.0,10371.0
CA_3,HOUSEHOLD,CA,2015-02-16,11730,5.4024043,0,2,11639.0,12303.0,10782.0,11232.0,11319.0
CA_3,HOUSEHOLD,CA,2015-02-23,12269,5.403579,1,1,11730.0,11639.0,12303.0,10782.0,10331.0
CA_3,HOUSEHOLD,CA,2015-03-02,11353,5.4050136,7,1,12269.0,11730.0,11639.0,12303.0,10051.0
CA_3,HOUSEHOLD,CA,2015-03-09,12757,5.4057164,2,0,11353.0,12269.0,11730.0,11639.0,10879.0
CA_3,HOUSEHOLD,CA,2015-03-16,11910,5.4158773,0,1,12757.0,11353.0,12269.0,11730.0,10027.0
CA_3,HOUSEHOLD,CA,2015-03-23,11874,5.4363875,0,0,11910.0,12757.0,11353.0,12269.0,9754.0
CA_3,HOUSEHOLD,CA,2015-03-30,12782,5.442603,5,1,11874.0,11910.0,12757.0,11353.0,11200.0
CA_3,HOUSEHOLD,CA,2015-04-06,12986,5.4537444,5,2,12782.0,11874.0,11910.0,12757.0,11079.0
CA_3,HOUSEHOLD,CA,2015-04-13,11672,5.4535103,0,0,12986.0,12782.0,11874.0,11910.0,10444.0
CA_3,HOUSEHOLD,CA,2015-04-20,12304,5.4575534,0,0,11672.0,12986.0,12782.0,11874.0,10852.0
CA_3,HOUSEHOLD,CA,2015-04-27,11482,5.4568253,3,0,12304.0,11672.0,12986.0,12782.0,11014.0
CA_3,HOUSEHOLD,CA,2015-05-04,11725,5.4543233,7,2,11482.0,12304.0,11672.0,12986.0,10229.0
CA_3,HOUSEHOLD,CA,2015-05-11,12828,5.45266,0,0,11725.0,11482.0,12304.0,11672.0,10739.0
CA_3,HOUSEHOLD,CA,2015-05-18,11823,5.4537387,0,0,12828.0,11725.0,11482.0,12304.0,9955.0
CA_3,HOUSEHOLD,CA,2015-05-25,13311,5.455003,0,1,11823.0,12828.0,11725.0,11482.0,10921.0
CA_3,HOUSEHOLD,CA,2015-06-01,13113,5.4543543,7,1,13311.0,11823.0,12828.0,11725.0,11322.0
CA_3,HOUSEHOLD,CA,2015-06-08,12482,5.454142,3,0,13113.0,13311.0,11823.0,12828.0,10420.0
CA_3,HOUSEHOLD,CA,2015-06-15,11455,5.455936,0,3,12482.0,13113.0,13311.0,11823.0,11335.0
CA_3,HOUSEHOLD,CA,2015-06-22,12141,5.457356,0,0,11455.0,12482.0,13113.0,13311.0,10910.0
CA_3,HOUSEHOLD,CA,2015-06-29,13401,5.458782,5,1,12141.0,11455.0,12482.0,13113.0,11772.0
CA_3,HOUSEHOLD,CA,2015-07-06,12607,5.4578285,5,0,13401.0,12141.0,11455.0,12482.0,11679.0
CA_3,HOUSEHOLD,CA,2015-07-13,13280,5.4574714,0,1,12607.0,13401.0,12141.0,11455.0,11550.0
CA_3,HOUSEHOLD,CA,2015-07-20,13127,5.4589396,0,0,13280.0,12607.0,13401.0,12141.0,12102.0
CA_3,HOUSEHOLD,CA,2015-07-27,13745,5.453102,2,0,13127.0,13280.0,12607.0,13401.0,12499.0
CA_3,HOUSEHOLD,CA,2015-08-03,14397,5.451928,7,0,13745.0,13127.0,13280.0,12607.0,12402.0
CA_3,HOUSEHOLD,CA,2015-08-10,14487,5.454304,1,0,14397.0,13745.0,13127.0,13280.0,12285.0
CA_3,HOUSEHOLD,CA,2015-08-17,15095,5.4505954,0,0,14487.0,14397.0,13745.0,13127.0,13403.0
CA_3,HOUSEHOLD,CA,2015-08-24,13539,5.4474597,0,0,15095.0,14487.0,14397.0,13745.0,11828.0
CA_3,HOUSEHOLD,CA,2015-08-31,12845,5.4470143,6,0,13539.0,15095.0,14487.0,14397.0,12863.0
CA_3,HOUSEHOLD,CA,2015-09-07,14217,5.447647,4,1,12845.0,13539.0,15095.0,14487.0,11815.0
CA_3,HOUSEHOLD,CA,2015-09-14,12869,5.4529734,0,0,14217.0,12845.0,13539.0,15095.0,12205.0
CA_3,HOUSEHOLD,CA,2015-09-21,12703,5.456365,0,1,12869.0,14217.0,12845.0,13539.0,12253.0
CA_3,HOUSEHOLD,CA,2015-09-28,13029,5.4582334,4,0,12703.0,12869.0,14217.0,12845.0,12881.0
CA_3,HOUSEHOLD,CA,2015-10-05,12377,5.4572344,6,0,13029.0,12703.0,12869.0,14217.0,12107.0
CA_3,HOUSEHOLD,CA,2015-10-12,12406,5.4566727,0,1,12377.0,13029.0,12703.0,12869.0,11848.0
CA_3,HOUSEHOLD,CA,2015-10-19,11364,5.455148,0,0,12406.0,12377.0,13029.0,12703.0,11175.0
CA_3,HOUSEHOLD,CA,2015-10-26,11924,5.455996,1,1,11364.0,12406.0,12377.0,13029.0,10573.0
CA_3,HOUSEHOLD,CA,2015-11-02,12356,5.458325,7,0,11924.0,11364.0,12406.0,12377.0,11985.0
CA_3,HOUSEHOLD,CA,2015-11-09,11009,5.4610443,2,1,12356.0,11924.0,11364.0,12406.0,10498.0
CA_3,HOUSEHOLD,CA,2015-11-16,10525,5.4662423,0,0,11009.0,12356.0,11924.0,11364.0,10971.0
CA_3,HOUSEHOLD,CA,2015-11-23,9795,5.4668107,0,1,10525.0,11009.0,12356.0,11924.0,9858.0
CA_3,HOUSEHOLD,CA,2015-11-30,11742,5.469673,6,0,9795.0,10525.0,11009.0,12356.0,11060.0
CA_3,HOUSEHOLD,CA,2015-12-07,10420,5.4693055,4,0,11742.0,9795.0,10525.0,11009.0,9440.0
CA_3,HOUSEHOLD,CA,2015-12-14,10207,5.4684377,0,1,10420.0,11742.0,9795.0,10525.0,8808.0
CA_3,HOUSEHOLD,CA,2015-12-21,8284,5.4644403,0,1,10207.0,10420.0,11742.0,9795.0,8480.0
CA_3,HOUSEHOLD,CA,2015-12-28,10444,5.4668746,3,1,8284.0,10207.0,10420.0,11742.0,10079.0
CA_3,HOUSEHOLD,CA,2016-01-04,10595,5.466003,7,1,10444.0,8284.0,10207.0,10420.0,9265.0
CA_3,HOUSEHOLD,CA,2016-01-11,10071,5.4663553,0,0,10595.0,10444.0,8284.0,10207.0,10238.0
CA_3,HOUSEHOLD,CA,2016-01-18,10810,5.468301,0,1,10071.0,10595.0,10444.0,8284.0,11232.0
CA_3,HOUSEHOLD,CA,2016-01-25,12121,5.470965,0,0,10810.0,10071.0,10595.0,10444.0,10782.0
CA_3,HOUSEHOLD,CA,2016-02-01,11463,5.4674296,7,1,12121.0,10810.0,10071.0,10595.0,12303.0
CA_3,HOUSEHOLD,CA,2016-02-08,11827,5.468671,3,2,11463.0,12121.0,10810.0,10071.0,11639.0
CA_3,HOUSEHOLD,CA,2016-02-15,12475,5.4702334,0,2,11827.0,11463.0,12121.0,10810.0,11730.0
CA_3,HOUSEHOLD,CA,2016-02-22,11787,5.4684668,0,0,12475.0,11827.0,11463.0,12121.0,12269.0
CA_3,HOUSEHOLD,CA,2016-02-29,13068,5.463366,6,0,11787.0,12475.0,11827.0,11463.0,11353.0
CA_3,HOUSEHOLD,CA,2016-03-07,12307,5.4662437,4,0,13068.0,11787.0,12475.0,11827.0,12757.0
CA_3,HOUSEHOLD,CA,2016-03-14,12089,5.4643555,0,1,12307.0,13068.0,11787.0,12475.0,11910.0
CA_3,HOUSEHOLD,CA,2016-03-21,11874,5.4630647,0,2,12089.0,12307.0,13068.0,11787.0,11874.0
CA_3,HOUSEHOLD,CA,2016-03-28,12559,5.4655805,3,0,11874.0,12089.0,12307.0,13068.0,12782.0
CA_3,HOUSEHOLD,CA,2016-04-04,12829,5.466045,7,0,12559.0,11874.0,12089.0,12307.0,12986.0
CA_3,HOUSEHOLD,CA,2016-04-11,12098,5.4659896,0,0,12829.0,12559.0,11874.0,12089.0,11672.0
CA_3,HOUSEHOLD,CA,2016-04-18,12402,5.466145,0,0,12098.0,12829.0,12559.0,11874.0,12304.0
CA_3,HOUSEHOLD,CA,2016-04-25,11739,5.464639,1,2,12402.0,12098.0,12829.0,12559.0,11482.0
CA_3,HOUSEHOLD,CA,2016-05-02,12519,5.4660225,7,2,11739.0,12402.0,12098.0,12829.0,11725.0
CA_3,HOUSEHOLD,CA,2016-05-09,12551,5.4678483,2,0,12519.0,11739.0,12402.0,12098.0,12828.0
CA_3,HOUSEHOLD,CA,2016-05-16,12015,5.469274,0,0,12551.0,12519.0,11739.0,12402.0,11823.0
CA_4,FOODS,CA,2011-01-31,8005,2.9811103,6,1,,,,,
CA_4,FOODS,CA,2011-02-07,7460,3.052879,4,0,8005.0,,,,
CA_4,FOODS,CA,2011-02-14,6823,3.0601642,0,1,7460.0,8005.0,,,
CA_4,FOODS,CA,2011-02-21,6986,3.066323,0,1,6823.0,7460.0,8005.0,,
CA_4,FOODS,CA,2011-02-28,7626,3.0676212,6,0,6986.0,6823.0,7460.0,8005.0,
CA_4,FOODS,CA,2011-03-07,7469,3.0602353,4,1,7626.0,6986.0,6823.0,7460.0,
CA_4,FOODS,CA,2011-03-14,6937,3.0605469,0,3,7469.0,7626.0,6986.0,6823.0,
CA_4,FOODS,CA,2011-03-21,6459,3.0726109,0,0,6937.0,7469.0,7626.0,6986.0,
CA_4,FOODS,CA,2011-03-28,7386,3.0809042,3,0,6459.0,6937.0,7469.0,7626.0,
CA_4,FOODS,CA,2011-04-04,7766,3.0826724,7,0,7386.0,6459.0,6937.0,7469.0,
CA_4,FOODS,CA,2011-04-11,7259,3.089901,0,0,7766.0,7386.0,6459.0,6937.0,
CA_4,FOODS,CA,2011-04-18,7008,3.099748,0,1,7259.0,7766.0,7386.0,6459.0,
CA_4,FOODS,CA,2011-04-25,6467,3.1038115,1,1,7008.0,7259.0,7766.0,7386.0,
CA_4,FOODS,CA,2011-05-02,7126,3.1086078,7,2,6467.0,7008.0,7259.0,7766.0,
CA_4,FOODS,CA,2011-05-09,7543,3.100862,2,0,7126.0,6467.0,7008.0,7259.0,
CA_4,FOODS,CA,2011-05-16,6520,3.0925725,0,0,7543.0,7126.0,6467.0,7008.0,
CA_4,FOODS,CA,2011-05-23,6662,3.0939069,0,0,6520.0,7543.0,7126.0,6467.0,
CA_4,FOODS,CA,2011-05-30,7341,3.107578,5,2,6662.0,6520.0,7543.0,7126.0,
CA_4,FOODS,CA,2011-06-06,7622,3.1382732,5,1,7341.0,6662.0,6520.0,7543.0,
CA_4,FOODS,CA,2011-06-13,7178,3.1514418,0,1,7622.0,7341.0,6662.0,6520.0,
CA_4,FOODS,CA,2011-06-20,6820,3.1519687,0,0,7178.0,7622.0,7341.0,6662.0,
CA_4,FOODS,CA,2011-06-27,7234,3.151874,3,0,6820.0,7178.0,7622.0,7341.0,
CA_4,FOODS,CA,2011-07-04,7906,3.1511328,7,1,7234.0,6820.0,7178.0,7622.0,
CA_4,FOODS,CA,2011-07-11,7129,3.1581056,0,0,7906.0,7234.0,6820.0,7178.0,
CA_4,FOODS,CA,2011-07-18,7123,3.176403,0,0,7129.0,7906.0,7234.0,6820.0,
CA_4,FOODS,CA,2011-07-25,7236,3.1943393,0,0,7123.0,7129.0,7906.0,7234.0,
CA_4,FOODS,CA,2011-08-01,7037,3.215926,7,1,7236.0,7123.0,7129.0,7906.0,
CA_4,FOODS,CA,2011-08-08,7691,3.2078164,3,0,7037.0,7236.0,7123.0,7129.0,
CA_4,FOODS,CA,2011-08-15,7744,3.1992228,0,0,7691.0,7037.0,7236.0,7123.0,
CA_4,FOODS,CA,2011-08-22,7619,3.204934,0,0,7744.0,7691.0,7037.0,7236.0,
CA_4,FOODS,CA,2011-08-29,7395,3.2071612,4,1,7619.0,7744.0,7691.0,7037.0,
CA_4,FOODS,CA,2011-09-05,8369,3.2081866,6,1,7395.0,7619.0,7744.0,7691.0,
CA_4,FOODS,CA,2011-09-12,8434,3.2120655,0,0,8369.0,7395.0,7619.0,7744.0,
CA_4,FOODS,CA,2011-09-19,9055,3.215472,0,0,8434.0,8369.0,7395.0,7619.0,
CA_4,FOODS,CA,2011-09-26,9786,3.224079,2,0,9055.0,8434.0,8369.0,7395.0,
CA_4,FOODS,CA,2011-10-03,9635,3.2316492,7,0,9786.0,9055.0,8434.0,8369.0,
CA_4,FOODS,CA,2011-10-10,10001,3.2341008,1,1,9635.0,9786.0,9055.0,8434.0,
CA_4,FOODS,CA,2011-10-17,9493,3.2390869,0,0,10001.0,9635.0,9786.0,9055.0,
CA_4,FOODS,CA,2011-10-24,9256,3.2526715,0,0,9493.0,10001.0,9635.0,9786.0,
CA_4,FOODS,CA,2011-10-31,9326,3.255837,6,1,9256.0,9493.0,10001.0,9635.0,
CA_4,FOODS,CA,2011-11-07,9327,3.2614672,4,2,9326.0,9256.0,9493.0,10001.0,
CA_4,FOODS,CA,2011-11-14,9030,3.2640274,0,0,9327.0,9326.0,9256.0,9493.0,
CA_4,FOODS,CA,2011-11-21,8438,3.2617385,0,1,9030.0,9327.0,9326.0,9256.0,
CA_4,FOODS,CA,2011-11-28,9807,3.2574317,4,0,8438.0,9030.0,9327.0,9326.0,
CA_4,FOODS,CA,2011-12-05,9702,3.2541254,6,0,9807.0,8438.0,9030.0,9327.0,
CA_4,FOODS,CA,2011-12-12,9319,3.2556806,0,0,9702.0,9807.0,8438.0,9030.0,
CA_4,FOODS,CA,2011-12-19,8418,3.254036,0,1,9319.0,9702.0,9807.0,8438.0,
CA_4,FOODS,CA,2011-12-26,8214,3.255031,1,2,8418.0,9319.0,9702.0,9807.0,
CA_4,FOODS,CA,2012-01-02,10002,3.2584374,7,1,8214.0,8418.0,9319.0,9702.0,
CA_4,FOODS,CA,2012-01-09,9949,3.2594202,2,0,10002.0,8214.0,8418.0,9319.0,
CA_4,FOODS,CA,2012-01-16,9966,3.2552497,0,1,9949.0,10002.0,8214.0,8418.0,
CA_4,FOODS,CA,2012-01-23,9784,3.2544858,0,0,9966.0,9949.0,10002.0,8214.0,
CA_4,FOODS,CA,2012-01-30,11032,3.2573495,5,1,9784.0,9966.0,9949.0,10002.0,8005.0
CA_4,FOODS,CA,2012-02-06,10896,3.2552006,5,0,11032.0,9784.0,9966.0,9949.0,7460.0
CA_4,FOODS,CA,2012-02-13,9197,3.2543063,0,1,10896.0,11032.0,9784.0,9966.0,6823.0
CA_4,FOODS,CA,2012-02-20,9171,3.2628536,0,2,9197.0,10896.0,11032.0,9784.0,6986.0
CA_4,FOODS,CA,2012-02-27,9816,3.269304,4,1,9171.0,9197.0,10896.0,11032.0,7626.0
CA_4,FOODS,CA,2012-03-05,10732,3.275039,6,1,9816.0,9171.0,9197.0,10896.0,7469.0
CA_4,FOODS,CA,2012-03-12,9472,3.2729974,0,1,10732.0,9816.0,9171.0,9197.0,6937.0
CA_4,FOODS,CA,2012-03-19,9808,3.2712288,0,0,9472.0,10732.0,9816.0,9171.0,6459.0
CA_4,FOODS,CA,2012-03-26,10565,3.271664,1,0,9808.0,9472.0,10732.0,9816.0,7386.0
CA_4,FOODS,CA,2012-04-02,11526,3.2719667,7,1,10565.0,9808.0,9472.0,10732.0,7766.0
CA_4,FOODS,CA,2012-04-09,9886,3.2826412,2,2,11526.0,10565.0,9808.0,9472.0,7259.0
CA_4,FOODS,CA,2012-04-16,9942,3.2869055,0,0,9886.0,11526.0,10565.0,9808.0,7008.0
CA_4,FOODS,CA,2012-04-23,9592,3.2881255,0,0,9942.0,9886.0,11526.0,10565.0,6467.0
CA_4,FOODS,CA,2012-04-30,10720,3.2921169,6,1,9592.0,9942.0,9886.0,11526.0,7126.0
CA_4,FOODS,CA,2012-05-07,10679,3.2929742,4,1,10720.0,9592.0,9942.0,9886.0,7543.0
CA_4,FOODS,CA,2012-05-14,11130,3.289873,0,0,10679.0,10720.0,9592.0,9942.0,6520.0
CA_4,FOODS,CA,2012-05-21,9935,3.2911892,0,0,11130.0,10679.0,10720.0,9592.0,6662.0
CA_4,FOODS,CA,2012-05-28,11723,3.291635,3,1,9935.0,11130.0,10679.0,10720.0,7341.0
CA_4,FOODS,CA,2012-06-04,11312,3.2982783,7,0,11723.0,9935.0,11130.0,10679.0,7622.0
CA_4,FOODS,CA,2012-06-11,11100,3.3073475,0,2,11312.0,11723.0,9935.0,11130.0,7178.0
CA_4,FOODS,CA,2012-06-18,10160,3.308808,0,1,11100.0,11312.0,11723.0,9935.0,6820.0
CA_4,FOODS,CA,2012-06-25,10189,3.307237,1,0,10160.0,11100.0,11312.0,11723.0,7234.0
CA_4,FOODS,CA,2012-07-02,10100,3.3059928,7,1,10189.0,10160.0,11100.0,11312.0,7906.0
CA_4,FOODS,CA,2012-07-09,10628,3.303936,2,0,10100.0,10189.0,10160.0,11100.0,7129.0
CA_4,FOODS,CA,2012-07-16,9882,3.3001838,0,1,10628.0,10100.0,10189.0,10160.0,7123.0
CA_4,FOODS,CA,2012-07-23,9708,3.2967598,0,0,9882.0,10628.0,10100.0,10189.0,7236.0
CA_4,FOODS,CA,2012-07-30,10526,3.2949336,5,0,9708.0,9882.0,10628.0,10100.0,7037.0
CA_4,FOODS,CA,2012-08-06,11320,3.2919846,5,0,10526.0,9708.0,9882.0,10628.0,7691.0
CA_4,FOODS,CA,2012-08-13,11292,3.2856708,0,1,11320.0,10526.0,9708.0,9882.0,7744.0
CA_4,FOODS,CA,2012-08-20,10479,3.2879395,0,0,11292.0,11320.0,10526.0,9708.0,7619.0
CA_4,FOODS,CA,2012-08-27,10493,3.291908,2,0,10479.0,11292.0,11320.0,10526.0,7395.0
CA_4,FOODS,CA,2012-09-03,11183,3.2966542,7,1,10493.0,10479.0,11292.0,11320.0,8369.0
CA_4,FOODS,CA,2012-09-10,10964,3.3011177,1,0,11183.0,10493.0,10479.0,11292.0,8434.0
CA_4,FOODS,CA,2012-09-17,10664,3.3050501,0,0,10964.0,11183.0,10493.0,10479.0,9055.0
CA_4,FOODS,CA,2012-09-24,10706,3.3137555,0,0,10664.0,10964.0,11183.0,10493.0,9786.0
CA_4,FOODS,CA,2012-10-01,11106,3.3227527,7,0,10706.0,10664.0,10964.0,11183.0,9635.0
CA_4,FOODS,CA,2012-10-08,10230,3.321834,3,1,11106.0,10706.0,10664.0,10964.0,10001.0
CA_4,FOODS,CA,2012-10-15,9352,3.3188145,0,0,10230.0,11106.0,10706.0,10664.0,9493.0
CA_4,FOODS,CA,2012-10-22,8967,3.315904,0,1,9352.0,10230.0,11106.0,10706.0,9256.0
CA_4,FOODS,CA,2012-10-29,9485,3.3160846,4,1,8967.0,9352.0,10230.0,11106.0,9326.0
CA_4,FOODS,CA,2012-11-05,9783,3.3154438,6,1,9485.0,8967.0,9352.0,10230.0,9327.0
CA_4,FOODS,CA,2012-11-12,9411,3.3168175,0,0,9783.0,9485.0,8967.0,9352.0,9030.0
CA_4,FOODS,CA,2012-11-19,8971,3.3185403,0,1,9411.0,9783.0,9485.0,8967.0,8438.0
CA_4,FOODS,CA,2012-11-26,9275,3.321979,2,0,8971.0,9411.0,9783.0,9485.0,9807.0
CA_4,FOODS,CA,2012-12-03,10050,3.3209648,7,0,9275.0,8971.0,9411.0,9783.0,9702.0
CA_4,FOODS,CA,2012-12-10,10105,3.3202133,1,1,10050.0,9275.0,8971.0,9411.0,9319.0
CA_4,FOODS,CA,2012-12-17,10069,3.321312,0,0,10105.0,10050.0,9275.0,8971.0,8418.0
CA_4,FOODS,CA,2012-12-24,7852,3.3158488,0,1,10069.0,10105.0,10050.0,9275.0,8214.0
CA_4,FOODS,CA,2012-12-31,9940,3.303862,6,1,7852.0,10069.0,10105.0,10050.0,10002.0
CA_4,FOODS,CA,2013-01-07,10101,3.2935126,4,1,9940.0,7852.0,10069.0,10105.0,9949.0
CA_4,FOODS,CA,2013-01-14,9851,3.2938957,0,0,10101.0,9940.0,7852.0,10069.0,9966.0
CA_4,FOODS,CA,2013-01-21,9445,3.298764,0,1,9851.0,10101.0,9940.0,7852.0,9784.0
CA_4,FOODS,CA,2013-01-28,10625,3.3133378,3,1,9445.0,9851.0,10101.0,9940.0,11032.0
CA_4,FOODS,CA,2013-02-04,9602,3.3153846,7,0,10625.0,9445.0,9851.0,10101.0,10896.0
CA_4,FOODS,CA,2013-02-11,10065,3.306866,0,2,9602.0,10625.0,9445.0,9851.0,9197.0
CA_4,FOODS,CA,2013-02-18,9746,3.2943828,0,3,10065.0,9602.0,10625.0,9445.0,9171.0
CA_4,FOODS,CA,2013-02-25,10337,3.2903938,3,0,9746.0,10065.0,9602.0,10625.0,9816.0
CA_4,FOODS,CA,2013-03-04,9997,3.290383,7,0,10337.0,9746.0,10065.0,9602.0,10732.0
CA_4,FOODS,CA,2013-03-11,10290,3.290693,0,1,9997.0,10337.0,9746.0,10065.0,9472.0
CA_4,FOODS,CA,2013-03-18,9692,3.289249,0,0,10290.0,9997.0,10337.0,9746.0,9808.0
CA_4,FOODS,CA,2013-03-25,10915,3.282896,0,1,9692.0,10290.0,9997.0,10337.0,10565.0
CA_4,FOODS,CA,2013-04-01,10667,3.2751267,7,1,10915.0,9692.0,10290.0,9997.0,11526.0
CA_4,FOODS,CA,2013-04-08,10618,3.2731273,3,0,10667.0,10915.0,9692.0,10290.0,9886.0
CA_4,FOODS,CA,2013-04-15,10430,3.269686,0,0,10618.0,10667.0,10915.0,9692.0,9942.0
CA_4,FOODS,CA,2013-04-22,9803,3.2707975,0,0,10430.0,10618.0,10667.0,10915.0,9592.0
CA_4,FOODS,CA,2013-04-29,11249,3.2751045,5,1,9803.0,10430.0,10618.0,10667.0,10720.0
CA_4,FOODS,CA,2013-05-06,10485,3.2754538,5,1,11249.0,9803.0,10430.0,10618.0,10679.0
CA_4,FOODS,CA,2013-05-13,10956,3.2721608,0,0,10485.0,11249.0,9803.0,10430.0,11130.0
CA_4,FOODS,CA,2013-05-20,10545,3.2654815,0,0,10956.0,10485.0,11249.0,9803.0,9935.0
CA_4,FOODS,CA,2013-05-27,11585,3.265075,2,1,10545.0,10956.0,10485.0,11249.0,11723.0
CA_4,FOODS,CA,2013-06-03,11478,3.265658,7,1,11585.0,10545.0,10956.0,10485.0,11312.0
CA_4,FOODS,CA,2013-06-10,11571,3.2672029,1,1,11478.0,11585.0,10545.0,10956.0,11100.0
CA_4,FOODS,CA,2013-06-17,11012,3.266206,0,1,11571.0,11478.0,11585.0,10545.0,10160.0
CA_4,FOODS,CA,2013-06-24,12638,3.2634625,0,0,11012.0,11571.0,11478.0,11585.0,10189.0
CA_4,FOODS,CA,2013-07-01,12866,3.262998,7,1,12638.0,11012.0,11571.0,11478.0,10100.0
CA_4,FOODS,CA,2013-07-08,11955,3.2655203,3,1,12866.0,12638.0,11012.0,11571.0,10628.0
CA_4,FOODS,CA,2013-07-15,11535,3.2680783,0,0,11955.0,12866.0,12638.0,11012.0,9882.0
